,data_product_id,content_comment,lower_comment,decoded_comment,translated_comment
75,65994,Thấy có tặng bông tẩy trang nhưng khi giao hàng thì kh thấy đâu,thấy có tặng bông tẩy trang nhưng khi giao hàng thì kh thấy đâu,thấy có tặng bông tẩy trang nhưng khi giao hàng thì kh thấy đâu,"I saw there was a free gift of makeup remover cotton but when it was delivered, I didn't see it"
76,65994,"toner vừa túi tiền, trộm vía xài ok, dịu nhẹ","toner vừa túi tiền, trộm vía xài ok, dịu nhẹ","toner vừa túi tiền, trộm vía xài ok, dịu nhẹ","Affordable toner, easy to use, gentle"
77,65994,Sản phẩm tốt,sản phẩm tốt,sản phẩm tốt,good product
78,65994,mình thấy để tặng thêm 2 cây bông tt mà lúc nhận hàng chỉ có 1 chai toner thôi còn bông tt thì không thấy đâu làm hụt hẫng xĩu,mình thấy để tặng thêm 2 cây bông tt mà lúc nhận hàng chỉ có 1 chai toner thôi còn bông tt thì không thấy đâu làm hụt hẫng xĩu,mình thấy để tặng thêm 2 cây bông tẩy trung mà lúc nhận hàng chỉ có 1 chai toner thôi còn bông tẩy trung thì không thấy đâu làm hụt hẫng xĩu,"I saw that I was given 2 extra whitening cotton sticks but when I received the goods there was only 1 bottle of toner and the middle whitening cotton was nowhere to be found, which was disappointing."
79,65994,Hàng xài cấp ẩm rất tốt đang xài thấy rất hiệu quả,hàng xài cấp ẩm rất tốt đang xài thấy rất hiệu quả,hàng xài cấp ẩm rất tốt đang xài thấy rất hiệu quả,Very good moisturizing product. I'm using it and find it very effective
80,65994,ghi tặng bông tẩy trang mà nhận hàng ko thấy :))),ghi tặng bông tẩy trang mà nhận hàng ko thấy :))),ghi tặng bông tẩy trang mà nhận hàng không thấy :))),Said to give away makeup remover cotton but received the product but didn't see it :)))
81,65994,"chân ái của tui xài chai thứ 3 rồi cấp ẩm nhẹ , xài mướt da","chân ái của tui xài chai thứ 3 rồi cấp ẩm nhẹ , xài mướt da","chân ái của tui xài chai thứ 3 rồi cấp ẩm nhẹ , xài mướt da",My beloved used the 3rd bottle and then lightly moisturized and smoothed the skin
82,65994,ok,ok,ok,ok
83,65994,Dùng rất ok nha cấp ẩm tốt tonner chân ái dùng đến chai t2 rồi,dùng rất ok nha cấp ẩm tốt tonner chân ái dùng đến chai t2 rồi,dùng rất ok nha cấp ẩm tốt tonner chân ái dùng đến chai t2 rồi,Used very well. Good moisturizing toner. I've used up to 2 bottles
84,65994,okk nha,okk nha,okk nha,okay
85,12684,"Về hasaki :Giao hàng nhanh chóng với đội ngũ tư vấn dễ thương , nhiệt tình , sản phẩm thì được gói kĩ càng . Đúng cho ta tin tưởng mà đặt hàng ở đây ❤️ Còn sản phẩm thì theo mình thấy nó rất tốt để sd cho những ai da dầu vì nó kiềm dầu siêu đỉnh luôn , gây cảm giác thoải mái khi Apply lên nhưng khó 1 cái là cách tát sp lên da ,gây dễ vón cục nhưng nhưng tóm lại mình cực siêu thích sp này !","về hasaki :giao hàng nhanh chóng với đội ngũ tư vấn dễ thương , nhiệt tình , sản phẩm thì được gói kĩ càng . đúng cho ta tin tưởng mà đặt hàng ở đây ❤️ còn sản phẩm thì theo mình thấy nó rất tốt để sd cho những ai da dầu vì nó kiềm dầu siêu đỉnh luôn , gây cảm giác thoải mái khi apply lên nhưng khó 1 cái là cách tát sp lên da ,gây dễ vón cục nhưng nhưng tóm lại mình cực siêu thích sp này !","về hasaki :giao hàng nhanh chóng với đội ngũ tư vấn dễ thương , nhiệt tình , sản phẩm thì được gói kĩ càng . đúng cho ta tin tưởng mà đặt hàng ở đây ❤️ còn sản phẩm thì theo mình thấy nó rất tốt để sử dụng cho những ai da dầu vì nó kiềm dầu siêu đỉnh luôn , gây cảm giác thoải mái khi apply lên nhưng khó 1 cái là cách tát sản phẩm lên da ,gây dễ vón cục nhưng nhưng tóm lại mình cực siêu thích sản phẩm này !","About hasaki: fast delivery with a cute, enthusiastic consulting team, products are carefully packaged. It's right for me to trust and order here ❤️ As for the product, in my opinion it is very good to use for those with oily skin because it controls oil extremely well, making it feel comfortable when applied but it is difficult to use. The way I apply the product onto my skin makes it easy to clump, but in short, I really like this product!"
86,12684,mình mới mua và xài thấy rất thoải mái. xài như chưa xài z. kềm dầu tốt. nhẹ mặt. hk vị.,mình mới mua và xài thấy rất thoải mái. xài như chưa xài z. kềm dầu tốt. nhẹ mặt. hk vị.,mình mới mua và xài thấy rất thoải mái. xài như chưa xài z. kềm dầu tốt. nhẹ mặt. không vị.,I just bought it and feel very comfortable using it. Use it as if you haven't used it z. Good oil control. light face. tasteless.
87,12684,"kiềm dầu tốt, bản thân mình thấy dễ tán kem nếu các bạn cấp ẩm tốt nhưng có để lại vệt trắng nhưng rất ít sau khi bôi không lên tone nhiều chỉ hơi bóng , nên mua","kiềm dầu tốt, bản thân mình thấy dễ tán kem nếu các bạn cấp ẩm tốt nhưng có để lại vệt trắng nhưng rất ít sau khi bôi không lên tone nhiều chỉ hơi bóng , nên mua","kiềm dầu tốt, bản thân mình thấy dễ tán kem nếu các bạn cấp ẩm tốt nhưng có để lại vệt trắng nhưng rất ít sau khi bôi không lên tone nhiều chỉ hơi bóng , nên mua","Good oil control, I personally find it easy to spread the cream if you moisturize it well but it leaves a white streak but very little after applying it doesn't tone up much just a little shine, recommended to buy"
88,12684,"Kem chống nắng cực tệp vào da, không bóng và trắng quá khi mình apply lên da. Khi dùng thì mình thấy nên tán nhanh vì kem thấm rất nhanh, nhẹ mặt cực kỳ.","kem chống nắng cực tệp vào da, không bóng và trắng quá khi mình apply lên da. khi dùng thì mình thấy nên tán nhanh vì kem thấm rất nhanh, nhẹ mặt cực kỳ.","kem chống nắng cực tệp vào da, không bóng và trắng quá khi mình apply lên da. khi dùng thì mình thấy nên tán nhanh vì kem thấm rất nhanh, nhẹ mặt cực kỳ.","The sunscreen adheres very well to the skin, not shiny and too white when applied to the skin. When using it, I feel like I should spread it quickly because the cream absorbs very quickly and is extremely light on my face."
89,12684,"Xài rất ok. Kiềm dầu tốt, ko bí da, chống nắng tốt, ko bị bật tone, ko bị để lại vệt trắng khi đổ mồ hôi. Kem nhanh khô nên mn nên tệp từng phần, trước đó nên vỗ lotion tí cho ẩm để tán kem dễ hơn.","xài rất ok. kiềm dầu tốt, ko bí da, chống nắng tốt, ko bị bật tone, ko bị để lại vệt trắng khi đổ mồ hôi. kem nhanh khô nên mn nên tệp từng phần, trước đó nên vỗ lotion tí cho ẩm để tán kem dễ hơn.","xài rất ok. kiềm dầu tốt, không bí da, chống nắng tốt, không bị bật tone, không bị để lại vệt trắng khi đổ mồ hôi. kem nhanh khô nên mọi người nên tệp từng phần, trước đó nên vỗ lotion tí cho ẩm để tán kem dễ hơn.","used very well. Controls oil well, doesn't clog the skin, provides good sun protection, doesn't turn on tone, doesn't leave white streaks when sweating. The cream dries quickly so people should file each part, before patting the lotion to moisten it to spread the cream more easily."
90,12684,"Xài Ok lắm nha mn, kiềm dầu rất tốt, mãi mới chọn được em này ưng ý nhất. Mn lưu ý: kem hơi nhanh khô nên khi bôi thì bôi từng vùng và vỗ nhẹ sẽ thấm vào da rất êm. Lúc đầu mình dùng cũng bị vón, nguyên nhân là do tay còn dính các sp dưỡng của bước trước hoặc động tác bôi không nhanh tay, miết nhiều, kem khô nhanh. Nếu rửa sạch tay trước khi bôi kcn và vỗ nhẹ, không nên miết nhiều, thì sẽ khắc phục được nhược điểm này. Khi bôi dặm lần 2, lần 3 mn lấy giấy thấm bớt mồ hôi rồi chấm và vỗ nhẹ đều là được, nhớ là đừng miết, miết sẽ bị vón ngay","xài ok lắm nha mn, kiềm dầu rất tốt, mãi mới chọn được em này ưng ý nhất. mn lưu ý: kem hơi nhanh khô nên khi bôi thì bôi từng vùng và vỗ nhẹ sẽ thấm vào da rất êm. lúc đầu mình dùng cũng bị vón, nguyên nhân là do tay còn dính các sp dưỡng của bước trước hoặc động tác bôi không nhanh tay, miết nhiều, kem khô nhanh. nếu rửa sạch tay trước khi bôi kcn và vỗ nhẹ, không nên miết nhiều, thì sẽ khắc phục được nhược điểm này. khi bôi dặm lần 2, lần 3 mn lấy giấy thấm bớt mồ hôi rồi chấm và vỗ nhẹ đều là được, nhớ là đừng miết, miết sẽ bị vón ngay","xài ok lắm nha mọi người, kiềm dầu rất tốt, mãi mới chọn được em này ưng ý nhất. mọi người lưu ý: kem hơi nhanh khô nên khi bôi thì bôi từng vùng và vỗ nhẹ sẽ thấm vào da rất êm. lúc đầu mình dùng cũng bị vón, nguyên nhân là do tay còn dính các sản phẩm dưỡng của bước trước hoặc động tác bôi không nhanh tay, miết nhiều, kem khô nhanh. nếu rửa sạch tay trước khi bôi kem chống nắng và vỗ nhẹ, không nên miết nhiều, thì sẽ khắc phục được nhược điểm này. khi bôi dặm lần 2, lần 3 mọi người lấy giấy thấm bớt mồ hôi rồi chấm và vỗ nhẹ đều là được, nhớ là đừng miết, miết sẽ bị vón ngay","It's very good to use, everyone, it controls oil very well, I took a long time to choose this product that I like the most. Please note: the cream dries quickly, so when applying, apply it to each area and pat gently to absorb into the skin very smoothly. At first, when I used it, it was clumpy. The reason was because my hands were still sticky with the care products from the previous step or I didn't apply it quickly, rubbed too much, and the cream dried quickly. If you wash your hands before applying sunscreen and pat gently, without rubbing too much, this drawback will be overcome. When applying moisturizer for the second or third time, use paper to absorb the sweat, then dab and pat gently. Remember not to rub, it will immediately become clumpy."
91,12684,ngoài việc hơi vón ra thì em này tuyệt vời. nhưng kiềm dầu kém nhé. mình dùng k bị lên mụn,ngoài việc hơi vón ra thì em này tuyệt vời. nhưng kiềm dầu kém nhé. mình dùng k bị lên mụn,ngoài việc hơi vón ra thì em này tuyệt vời. nhưng kiềm dầu kém nhé. mình dùng không bị lên mụn,"Other than being a bit lumpy, this one is great. But it's bad at controlling oil. I don't get acne when using it"
92,12684,"Lúc trước mình dùng rất ok. Đợi cả tháng mới có,mẫu mới này mình dùng ko ổn chút nào cố bôi vài ngày thì mẫn lên mụn. Bùn ghê","lúc trước mình dùng rất ok. đợi cả tháng mới có,mẫu mới này mình dùng ko ổn chút nào cố bôi vài ngày thì mẫn lên mụn. bùn ghê","lúc trước mình dùng rất ok. đợi cả tháng mới có,mẫu mới này mình dùng không ổn chút nào cố bôi vài ngày thì mẫn lên mụn. bùn ghê","I used it before and it was fine. I waited a whole month to get it. I used this new model and it didn't work at all. After trying to apply it for a few days, I got a pimple. so muddy"
93,12684,"Xài ok nhe Xài cả ngày ko bị dầu , mặt mũi cũng ko bị bóng mấy . Cách bôi thì mỗi lần lấy 1 chút rồi tán đều lên mặt , như vậy kem sẽ đều và không bị vón cục nha.","xài ok nhe xài cả ngày ko bị dầu , mặt mũi cũng ko bị bóng mấy . cách bôi thì mỗi lần lấy 1 chút rồi tán đều lên mặt , như vậy kem sẽ đều và không bị vón cục nha.","xài ok nhe xài cả ngày không bị dầu , mặt mũi cũng không bị bóng mấy . cách bôi thì mỗi lần lấy 1 chút rồi tán đều lên mặt , như vậy kem sẽ đều và không bị vón cục nha.","It's ok to use, I use it all day, it doesn't leave any oiliness, and my face doesn't get shiny at all. To apply, take a little each time and spread it evenly on your face, so the cream will be even and not clumpy."
94,12684,"chất kem nhẹ, dùng ổn nhưng hạy bị vệt trắng khi dùng trên da, và vón cục.","chất kem nhẹ, dùng ổn nhưng hạy bị vệt trắng khi dùng trên da, và vón cục.","chất kem nhẹ, dùng ổn nhưng hạy bị vệt trắng khi dùng trên da, và vón cục.","The cream is light and works well, but it often leaves white streaks when used on the skin and clumps."
